order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY04744,2018-01-14,08:20:16,Breakfast,TP,"[('Coffee', 8), ('Pancake', 10), ('Eggs', 8)]",478.5,-37.8067051,144.9627941,1,8.995,6.3523983
ORDI02296,2018-07-28,14:55:46,Lunch,NS,"[('Salad', 9), ('Burger', 9), ('Chicken', 3), ('Fries', 2)]",553.8,-37.8093125,144.9581717,0,7.8839999999999995,15.621412300000003
ORDZ06292,2018-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 1), ('Salmon', 10), ('Shrimp', 4)]",793.5,-37.8002975,144.9497049,0,8.121,14.3748867
ORDK00575,2018-08-23,15:46:28,Lunch,BK,"[('Chicken', 9), ('Salad', 6), ('Steak', 1)]",436.2,-37.8231775,144.9884654,0,6.307,12.1808145
ORDZ08177,2018-10-29,17:58:18,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 5)]",229.0,-37.8206287,144.9707674,0,8.777000000000001,14.4073774
ORDC04228,2018-05-01,11:53:14,Breakfast,NS,"[('Pancake', 4), ('Coffee', 9), ('Eggs', 5)]",274.5,-37.808573200000005,144.9506601,0,8.605,13.567700899999998
ORDZ03562,2018-12-24,19:49:51,Dinner,NS,"[('Salmon', 9), ('Shrimp', 1), ('Pasta', 3), ('Fish&Chips', 7)]",750.5,-37.8189424,145.0023257,0,10.335999999999999,15.8516241
ORDX01950,2018-02-17,09:31:16,Breakfast,BK,"[('Cereal', 3), ('Eggs', 5), ('Pancake', 2)]",221.5,-37.826197799999996,144.9860149,0,6.722,13.841421300000002
ORDI08810,2018-06-28,13:54:55,Lunch,BK,"[('Burger', 8), ('Fries', 10)]",368.0,-37.8121539,144.94880769999997,0,8.816,14.4457813
ORDA08647,2018-09-23,16:47:19,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 9), ('Pasta', 10)]",795.0,-37.8059977,144.9559457,0,8.068999999999999,16.9206773
ORDK03317,2018-12-21,19:39:43,Dinner,BK,"[('Shrimp', 4), ('Pasta', 5)]",353.5,-37.81476,144.9375096,0,9.951,17.2423972
ORDY03135,2018-05-13,12:23:39,Lunch,TP,"[('Steak', 7), ('Burger', 6), ('Fries', 4), ('Salad', 7)]",669.4,-37.8005394,144.9346418,0,13.73,17.5528772
ORDK04002,2018-09-02,16:06:45,Dinner,BK,"[('Salmon', 4), ('Pasta', 10), ('Fish&Chips', 5)]",614.0,-37.8141885,144.9629889,0,7.741,16.7511032
ORDJ08711,2018-09-25,16:47:19,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 10), ('Salmon', 8), ('Pasta', 10)]",1388.0,-37.8034831,144.9496043,0,9.895,13.5607272
ORDB08065,2018-02-22,09:41:24,Breakfast,TP,"[('Coffee', 8), ('Pancake', 6)]",205.5,-37.8148312,144.937653,0,10.36,12.3760741
ORDZ02464,2018-05-26,12:43:56,Lunch,NS,"[('Burger', 8), ('Chicken', 7), ('Steak', 4)]",652.0,-37.804349,144.93419440000002,0,9.942,17.3629628
ORDY04685,2018-10-19,17:38:01,Dinner,TP,"[('Salmon', 4), ('Shrimp', 10)]",704.0,-37.8006565,145.00315930000002,0,12.147,15.622477900000002
ORDI04873,2018-11-16,18:28:43,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 6), ('Pasta', 7)]",578.5,-37.814132799999996,145.00470990000002,0,10.204,16.266237
ORDZ07593,2018-04-30,11:53:14,Breakfast,NS,"[('Pancake', 5), ('Coffee', 2), ('Cereal', 4), ('Eggs', 3)]",286.25,-37.814873799999994,144.9449284,0,9.193,13.895439999999999
ORDY08666,2018-02-06,09:10:59,Breakfast,TP,"[('Coffee', 2), ('Cereal', 7), ('Pancake', 8)]",356.0,-37.8227174,144.9387394,0,9.646,12.184036883264998
ORDK02845,2018-04-08,11:12:40,Breakfast,BK,"[('Pancake', 5), ('Coffee', 5), ('Eggs', 9)]",356.75,-37.812519099999996,145.0132056,0,3.6069999999999998,11.4014788
ORDC03799,2018-09-07,16:16:54,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 10), ('Shrimp', 5)]",866.0,-37.8036633,144.9626737,0,7.114,13.071464
ORDC04854,2018-01-25,08:40:33,Breakfast,NS,"[('Eggs', 10), ('Pancake', 7)]",389.75,-37.8080765,144.96041200000002,0,7.596,12.1888621
ORDI08648,2018-03-16,10:21:58,Breakfast,NS,"[('Eggs', 9), ('Pancake', 1), ('Coffee', 5), ('Cereal', 6)]",385.75,-37.817811299999995,144.9643523,0,8.488999999999999,13.492979241076068
ORDB10571,2018-10-09,17:17:44,Dinner,TP,"[('Shrimp', 1), ('Pasta', 7), ('Salmon', 6), ('Fish&Chips', 7)]",737.5,-37.8067673,144.9733776,0,9.374,13.857184599999998
ORDX07962,2018-07-03,14:05:04,Lunch,BK,"[('Steak', 8), ('Fries', 3)]",396.0,-37.8209258,144.9624824,0,8.125,14.25465
ORDK06911,2018-08-30,15:56:37,Lunch,BK,"[('Salad', 8), ('Steak', 10), ('Chicken', 7)]",811.6,-37.8086578,144.9933375,0,4.869,11.201809599999999
ORDB08942,2018-05-21,12:33:48,Lunch,TP,"[('Salad', 2), ('Burger', 7)]",251.4,-37.8173946,144.9654864,0,7.766,10.642876699999999
ORDY05896,2018-09-23,16:47:19,Dinner,TP,"[('Shrimp', 5), ('Salmon', 8), ('Fish&Chips', 2)]",668.0,-37.815092299999996,144.9615645,0,8.134,13.79865
ORDY02183,2018-10-27,17:58:18,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 6), ('Salmon', 4)]",456.5,-37.8190725,144.964908,0,7.794,13.486046
ORDC03742,2018-08-12,15:26:11,Lunch,NS,"[('Burger', 1), ('Salad', 8)]",168.6,-37.8135669,144.9683657,0,7.727,15.11423
ORDJ04479,2018-06-03,13:04:13,Lunch,TP,"[('Salad', 8), ('Burger', 4)]",261.6,-37.8013468,144.9797271,0,10.235,15.082035300000001
ORDY02373,2018-07-03,14:05:04,Lunch,TP,"[('Burger', 2), ('Fries', 3), ('Salad', 8), ('Chicken', 9), ('Steak', 6)]",793.6,-37.8117065,144.9646647,0,8.392000000000001,11.926559
ORDK10626,2018-12-31,20:00:00,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 8)]",467.0,-37.820274,144.9495398,0,9.13,15.8282087
ORDI01690,2018-04-15,11:22:49,Breakfast,NS,"[('Cereal', 8), ('Coffee', 1), ('Pancake', 3), ('Eggs', 5)]",358.25,-37.804830200000005,144.9460522,0,8.771,15.7704572
ORDZ07583,2018-06-23,13:44:47,Lunch,NS,"[('Burger', 2), ('Steak', 8), ('Chicken', 1), ('Salad', 10), ('Fries', 5)]",686.0,-37.8049263,144.969378,0,6.5760000000000005,14.127291099999999
ORDC04560,2018-03-14,10:21:58,Breakfast,NS,"[('Cereal', 1), ('Coffee', 1), ('Eggs', 3), ('Pancake', 1)]",118.75,-37.8130316,144.9514686,0,8.576,13.274632999999998
ORDI04743,2018-11-02,18:08:27,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 3)]",269.0,-37.818595,144.969551,0,8.482000000000001,14.4321886
ORDI08432,2018-07-24,14:45:38,Lunch,NS,"[('Burger', 8), ('Steak', 5), ('Fries', 7), ('Salad', 8)]",694.6,-37.815095,144.9412011,0,9.633,14.816053699999998
ORDB07170,2018-04-29,11:53:14,Breakfast,TP,"[('Coffee', 5), ('Pancake', 9), ('Cereal', 1), ('Eggs', 8)]",452.75,-37.7998614,144.9588099,0,9.742,13.539079699999998
ORDI06610,2018-12-31,20:00:00,Dinner,NS,"[('Salmon', 8), ('Shrimp', 4), ('Fish&Chips', 3)]",649.0,-37.803388,145.0075238,0,9.747,15.69812854924787
ORDZ01016,2018-04-22,11:32:57,Breakfast,NS,"[('Eggs', 10), ('Cereal', 6), ('Coffee', 2)]",361.0,-37.8219232,144.9968175,0,10.118,16.446831200000002
ORDY06971,2018-08-01,14:55:46,Lunch,TP,"[('Burger', 10), ('Chicken', 3), ('Steak', 9), ('Fries', 9), ('Salad', 5)]",1005.0,-37.8070767,144.9487011,0,9.687000000000001,13.180469699999998
ORDK08509,2018-03-06,10:01:41,Breakfast,BK,"[('Cereal', 1), ('Eggs', 1)]",43.0,-37.8132333,144.9513085,0,8.566,13.281586800000001
ORDY10097,2018-06-21,13:34:38,Lunch,TP,"[('Steak', 2), ('Chicken', 6), ('Salad', 10), ('Burger', 8)]",702.0,-37.82144,144.9538043,0,8.302,12.0838971
ORDX05811,2018-05-31,12:54:05,Lunch,BK,"[('Fries', 8), ('Burger', 8), ('Chicken', 4)]",472.0,-37.799181299999994,144.9591828,0,8.44,14.4411029
ORDJ09217,2018-10-09,17:17:44,Dinner,TP,"[('Pasta', 6), ('Shrimp', 8)]",597.0,-37.812309899999995,144.9514126,0,9.212,13.644222099999999
ORDJ07322,2018-09-19,16:37:10,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 8), ('Salmon', 3)]",485.5,-37.8148103,144.96498200000002,0,8.002,12.3967679
ORDC05648,2018-04-14,11:22:49,Breakfast,NS,"[('Coffee', 4), ('Eggs', 2), ('Pancake', 3)]",146.75,-37.817663,144.9911581,0,9.331,16.3839894
ORDJ00475,2018-10-17,17:38:01,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 3), ('Shrimp', 9)]",848.5,-37.8018202,144.95327880000002,0,9.912,13.9123486
ORDZ00553,2018-01-07,08:10:08,Breakfast,NS,"[('Cereal', 4), ('Coffee', 6), ('Eggs', 3)]",195.0,-37.8133329,144.93752769999998,1,10.044,8.855119199999999
ORDX06273,2018-09-25,16:47:19,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 6)]",200.0,-37.8197258,144.9696551,0,8.09,14.856488699999998
ORDX00355,2018-05-09,12:13:31,Lunch,BK,"[('Salad', 9), ('Steak', 5), ('Chicken', 8), ('Burger', 4), ('Fries', 2)]",783.8,-37.816660799999994,144.9875283,0,5.8420000000000005,11.667224030796213
ORDX08229,2018-01-29,08:50:42,Breakfast,BK,"[('Coffee', 5), ('Pancake', 5), ('Eggs', 10), ('Cereal', 3)]",441.75,-37.8027411,144.9666603,0,7.537999999999999,12.2066758
ORDJ02770,2018-07-20,14:35:29,Lunch,TP,"[('Fries', 1), ('Steak', 3), ('Chicken', 6)]",339.0,-37.8076815,144.9544519,0,9.152000000000001,12.518631269140702
ORDI04713,2018-04-25,11:43:05,Breakfast,NS,"[('Coffee', 3), ('Eggs', 7), ('Pancake', 10)]",419.0,-37.8183509,144.9967469,0,9.837,14.999143099999998
ORDK06317,2018-04-05,11:02:32,Breakfast,BK,"[('Cereal', 2), ('Eggs', 7)]",196.0,-37.8175441,144.951741,0,8.812999999999999,14.4243916
ORDI03445,2018-01-25,08:40:33,Breakfast,NS,"[('Eggs', 6), ('Pancake', 6), ('Cereal', 6)]",403.5,-37.808854100000005,144.9362498,0,10.046,14.786787699999998
ORDB06718,2018-03-01,09:51:32,Breakfast,TP,"[('Pancake', 1), ('Cereal', 5), ('Eggs', 9), ('Coffee', 4)]",357.25,-37.7998519,144.993109,0,11.343,13.7366731
ORDZ07426,2018-09-19,16:37:10,Dinner,NS,"[('Pasta', 4), ('Shrimp', 10), ('Salmon', 10)]",1060.0,-37.8179282,144.9745447,0,8.192,14.0775294
ORDY01146,2018-12-09,19:19:26,Dinner,BK,"[('Pasta', 1), ('Shrimp', 4), ('Salmon', 5), ('Fish&Chips', 8)]",728.5,-37.8221215,144.9496754,0,9.098,14.4189701
ORDZ05957,2018-05-18,12:33:48,Lunch,NS,"[('Burger', 4), ('Fries', 6), ('Salad', 6), ('Steak', 9)]",704.2,-37.801634899999996,144.9825883,0,7.265,12.4168025
ORDJ10924,2018-07-26,14:45:38,Lunch,TP,"[('Fries', 2), ('Chicken', 3)]",120.0,-37.8042176,144.9682766,0,9.669,12.8519545
ORDX04623,2018-05-23,12:43:56,Lunch,BK,"[('Steak', 7), ('Burger', 5), ('Fries', 4), ('Salad', 2)]",552.4,-37.8152283,144.9879511,0,5.649,11.2873156
